dteday,season,year,month,hour,holiday,weekday,workingday,weathersit,casual,registered,total_rentals,time_of_day
2012-06-02,Summer,1,June,10,No,Saturday,No,Clear,145,348,493,Morning
2012-06-02,Summer,1,June,11,No,Saturday,No,Clear,179,357,536,Morning
2012-06-02,Summer,1,June,12,No,Saturday,No,Clear,250,418,668,Afternoon
2012-06-02,Summer,1,June,13,No,Saturday,No,Clear,279,400,679,Afternoon
2012-06-02,Summer,1,June,14,No,Saturday,No,Clear,259,388,647,Afternoon
2012-06-02,Summer,1,June,15,No,Saturday,No,Clear,297,405,702,Afternoon
2012-06-02,Summer,1,June,16,No,Saturday,No,Clear,275,369,644,Afternoon
2012-06-02,Summer,1,June,17,No,Saturday,No,Clear,248,338,586,Afternoon
2012-06-02,Summer,1,June,18,No,Saturday,No,Clear,171,341,512,Evening
2012-06-02,Summer,1,June,19,No,Saturday,No,Clear,185,369,554,Evening
2012-06-02,Summer,1,June,20,No,Saturday,No,Clear,139,260,399,Evening
2012-06-02,Summer,1,June,21,No,Saturday,No,Clear,96,220,316,Evening
2012-06-02,Summer,1,June,22,No,Saturday,No,Clear,52,176,228,Evening
2012-06-02,Summer,1,June,23,No,Saturday,No,Clear,53,185,238,Evening
2012-06-03,Summer,1,June,0,No,Sunday,No,Clear,27,142,169,Night
2012-06-03,Summer,1,June,1,No,Sunday,No,Clear,21,100,121,Night
2012-06-03,Summer,1,June,2,No,Sunday,No,Clear,22,67,89,Night
2012-06-03,Summer,1,June,3,No,Sunday,No,Clear,16,34,50,Night
2012-06-03,Summer,1,June,4,No,Sunday,No,Clear,1,12,13,Night
2012-06-03,Summer,1,June,5,No,Sunday,No,Clear,1,11,12,Night
2012-06-03,Summer,1,June,6,No,Sunday,No,Clear,6,16,22,Morning
2012-06-03,Summer,1,June,7,No,Sunday,No,Clear,6,29,35,Morning
2012-06-03,Summer,1,June,8,No,Sunday,No,Clear,30,110,140,Morning
2012-06-03,Summer,1,June,9,No,Sunday,No,Clear,70,230,300,Morning
2012-06-03,Summer,1,June,10,No,Sunday,No,Clear,127,277,404,Morning
2012-06-03,Summer,1,June,11,No,Sunday,No,Clear,199,312,511,Morning
2012-06-03,Summer,1,June,12,No,Sunday,No,Clear,276,408,684,Afternoon
2012-06-03,Summer,1,June,13,No,Sunday,No,Clear,265,421,686,Afternoon
2012-06-03,Summer,1,June,14,No,Sunday,No,Clear,267,411,678,Afternoon
2012-06-03,Summer,1,June,15,No,Sunday,No,Clear,236,408,644,Afternoon
2012-06-03,Summer,1,June,16,No,Sunday,No,Clear,226,436,662,Afternoon
2012-06-03,Summer,1,June,17,No,Sunday,No,Clear,192,386,578,Afternoon
2012-06-03,Summer,1,June,18,No,Sunday,No,Clear,153,343,496,Evening
2012-06-03,Summer,1,June,19,No,Sunday,No,Clear,116,337,453,Evening
2012-06-03,Summer,1,June,20,No,Sunday,No,Clear,84,230,314,Evening
2012-06-03,Summer,1,June,21,No,Sunday,No,Clear,66,180,246,Evening
2012-06-03,Summer,1,June,22,No,Sunday,No,Clear,61,165,226,Evening
2012-06-03,Summer,1,June,23,No,Sunday,No,Clear,26,82,108,Evening
2012-06-04,Summer,1,June,0,No,Monday,Yes,Clear,11,38,49,Night
2012-06-04,Summer,1,June,1,No,Monday,Yes,Light rain,4,10,14,Night
2012-06-04,Summer,1,June,2,No,Monday,Yes,Clear,1,10,11,Night
2012-06-04,Summer,1,June,3,No,Monday,Yes,Mist,0,5,5,Night
2012-06-04,Summer,1,June,4,No,Monday,Yes,Clear,2,6,8,Night
2012-06-04,Summer,1,June,5,No,Monday,Yes,Clear,2,33,35,Night
2012-06-04,Summer,1,June,6,No,Monday,Yes,Clear,4,135,139,Morning
2012-06-04,Summer,1,June,7,No,Monday,Yes,Clear,13,504,517,Morning
2012-06-04,Summer,1,June,8,No,Monday,Yes,Clear,22,643,665,Morning
2012-06-04,Summer,1,June,9,No,Monday,Yes,Clear,38,244,282,Morning
2012-06-04,Summer,1,June,10,No,Monday,Yes,Clear,67,120,187,Morning
2012-06-04,Summer,1,June,11,No,Monday,Yes,Clear,71,168,239,Morning
2012-06-04,Summer,1,June,12,No,Monday,Yes,Clear,62,220,282,Afternoon
2012-06-04,Summer,1,June,13,No,Monday,Yes,Clear,85,189,274,Afternoon
2012-06-04,Summer,1,June,14,No,Monday,Yes,Clear,84,186,270,Afternoon
2012-06-04,Summer,1,June,15,No,Monday,Yes,Clear,77,215,292,Afternoon
2012-06-04,Summer,1,June,16,No,Monday,Yes,Clear,73,375,448,Afternoon
2012-06-04,Summer,1,June,17,No,Monday,Yes,Clear,101,733,834,Afternoon
2012-06-04,Summer,1,June,18,No,Monday,Yes,Clear,103,719,822,Evening
2012-06-04,Summer,1,June,19,No,Monday,Yes,Clear,91,554,645,Evening
2012-06-04,Summer,1,June,20,No,Monday,Yes,Clear,71,390,461,Evening
2012-06-04,Summer,1,June,21,No,Monday,Yes,Clear,40,225,265,Evening
2012-06-04,Summer,1,June,22,No,Monday,Yes,Clear,41,127,168,Evening
2012-06-04,Summer,1,June,23,No,Monday,Yes,Clear,8,78,86,Evening
2012-06-05,Summer,1,June,0,No,Tuesday,Yes,Clear,6,28,34,Night
2012-06-05,Summer,1,June,1,No,Tuesday,Yes,Mist,2,18,20,Night
2012-06-05,Summer,1,June,2,No,Tuesday,Yes,Light rain,0,8,8,Night
2012-06-05,Summer,1,June,3,No,Tuesday,Yes,Light rain,0,5,5,Night
2012-06-05,Summer,1,June,4,No,Tuesday,Yes,Light rain,1,4,5,Night
2012-06-05,Summer,1,June,5,No,Tuesday,Yes,Light rain,1,35,36,Night
2012-06-05,Summer,1,June,6,No,Tuesday,Yes,Clear,7,177,184,Morning
2012-06-05,Summer,1,June,7,No,Tuesday,Yes,Clear,29,540,569,Morning
2012-06-05,Summer,1,June,8,No,Tuesday,Yes,Mist,30,680,710,Morning
2012-06-05,Summer,1,June,9,No,Tuesday,Yes,Mist,50,285,335,Morning
2012-06-05,Summer,1,June,10,No,Tuesday,Yes,Mist,58,118,176,Morning
2012-06-05,Summer,1,June,11,No,Tuesday,Yes,Mist,65,162,227,Morning
2012-06-05,Summer,1,June,12,No,Tuesday,Yes,Mist,45,202,247,Afternoon
2012-06-05,Summer,1,June,13,No,Tuesday,Yes,Mist,66,201,267,Afternoon
2012-06-05,Summer,1,June,14,No,Tuesday,Yes,Mist,82,194,276,Afternoon
2012-06-05,Summer,1,June,15,No,Tuesday,Yes,Mist,54,218,272,Afternoon
2012-06-05,Summer,1,June,16,No,Tuesday,Yes,Clear,91,382,473,Afternoon
2012-06-05,Summer,1,June,17,No,Tuesday,Yes,Clear,86,764,850,Afternoon
2012-06-05,Summer,1,June,18,No,Tuesday,Yes,Clear,111,679,790,Evening
2012-06-05,Summer,1,June,19,No,Tuesday,Yes,Clear,68,445,513,Evening
2012-06-05,Summer,1,June,20,No,Tuesday,Yes,Clear,44,371,415,Evening
2012-06-05,Summer,1,June,21,No,Tuesday,Yes,Clear,30,253,283,Evening
2012-06-05,Summer,1,June,22,No,Tuesday,Yes,Clear,22,171,193,Evening
2012-06-05,Summer,1,June,23,No,Tuesday,Yes,Clear,20,93,113,Evening
2012-06-06,Summer,1,June,0,No,Wednesday,Yes,Clear,3,46,49,Night
2012-06-06,Summer,1,June,1,No,Wednesday,Yes,Clear,6,21,27,Night
2012-06-06,Summer,1,June,2,No,Wednesday,Yes,Clear,4,7,11,Night
2012-06-06,Summer,1,June,3,No,Wednesday,Yes,Clear,0,8,8,Night
2012-06-06,Summer,1,June,4,No,Wednesday,Yes,Clear,3,7,10,Night
2012-06-06,Summer,1,June,5,No,Wednesday,Yes,Clear,1,37,38,Night
2012-06-06,Summer,1,June,6,No,Wednesday,Yes,Clear,7,165,172,Morning
2012-06-06,Summer,1,June,7,No,Wednesday,Yes,Clear,16,531,547,Morning
2012-06-06,Summer,1,June,8,No,Wednesday,Yes,Clear,31,637,668,Morning
2012-06-06,Summer,1,June,9,No,Wednesday,Yes,Clear,35,268,303,Morning
2012-06-06,Summer,1,June,10,No,Wednesday,Yes,Clear,55,148,203,Morning
2012-06-06,Summer,1,June,11,No,Wednesday,Yes,Clear,65,161,226,Morning
2012-06-06,Summer,1,June,12,No,Wednesday,Yes,Clear,80,235,315,Afternoon
2012-06-06,Summer,1,June,13,No,Wednesday,Yes,Clear,73,230,303,Afternoon
2012-06-06,Summer,1,June,14,No,Wednesday,Yes,Clear,111,191,302,Afternoon
2012-06-06,Summer,1,June,15,No,Wednesday,Yes,Clear,75,225,300,Afternoon
2012-06-06,Summer,1,June,16,No,Wednesday,Yes,Clear,107,345,452,Afternoon
2012-06-06,Summer,1,June,17,No,Wednesday,Yes,Clear,72,652,724,Afternoon
2012-06-06,Summer,1,June,18,No,Wednesday,Yes,Light rain,94,688,782,Evening
2012-06-06,Summer,1,June,19,No,Wednesday,Yes,Clear,52,486,538,Evening
2012-06-06,Summer,1,June,20,No,Wednesday,Yes,Clear,59,349,408,Evening
2012-06-06,Summer,1,June,21,No,Wednesday,Yes,Clear,38,260,298,Evening
2012-06-06,Summer,1,June,22,No,Wednesday,Yes,Clear,27,221,248,Evening
2012-06-06,Summer,1,June,23,No,Wednesday,Yes,Clear,13,110,123,Evening
2012-06-07,Summer,1,June,0,No,Thursday,Yes,Clear,9,50,59,Night
2012-06-07,Summer,1,June,1,No,Thursday,Yes,Clear,5,17,22,Night
2012-06-07,Summer,1,June,2,No,Thursday,Yes,Clear,0,12,12,Night
2012-06-07,Summer,1,June,3,No,Thursday,Yes,Clear,0,5,5,Night
2012-06-07,Summer,1,June,4,No,Thursday,Yes,Clear,0,6,6,Night
2012-06-07,Summer,1,June,5,No,Thursday,Yes,Clear,0,34,34,Night
2012-06-07,Summer,1,June,6,No,Thursday,Yes,Clear,5,165,170,Morning
2012-06-07,Summer,1,June,7,No,Thursday,Yes,Clear,20,506,526,Morning
2012-06-07,Summer,1,June,8,No,Thursday,Yes,Clear,20,661,681,Morning
2012-06-07,Summer,1,June,9,No,Thursday,Yes,Clear,37,300,337,Morning
2012-06-07,Summer,1,June,10,No,Thursday,Yes,Clear,56,154,210,Morning
2012-06-07,Summer,1,June,11,No,Thursday,Yes,Clear,67,170,237,Morning
2012-06-07,Summer,1,June,12,No,Thursday,Yes,Clear,62,274,336,Afternoon
2012-06-07,Summer,1,June,13,No,Thursday,Yes,Clear,65,250,315,Afternoon
2012-06-07,Summer,1,June,14,No,Thursday,Yes,Clear,67,198,265,Afternoon
2012-06-07,Summer,1,June,15,No,Thursday,Yes,Clear,99,234,333,Afternoon
2012-06-07,Summer,1,June,16,No,Thursday,Yes,Clear,77,389,466,Afternoon
2012-06-07,Summer,1,June,17,No,Thursday,Yes,Clear,91,778,869,Afternoon
2012-06-07,Summer,1,June,18,No,Thursday,Yes,Clear,110,703,813,Evening
2012-06-07,Summer,1,June,19,No,Thursday,Yes,Clear,65,537,602,Evening
2012-06-07,Summer,1,June,20,No,Thursday,Yes,Clear,76,402,478,Evening
2012-06-07,Summer,1,June,21,No,Thursday,Yes,Clear,30,283,313,Evening
2012-06-07,Summer,1,June,22,No,Thursday,Yes,Clear,35,193,228,Evening
2012-06-07,Summer,1,June,23,No,Thursday,Yes,Clear,42,135,177,Evening
2012-06-08,Summer,1,June,0,No,Friday,Yes,Clear,18,59,77,Night
2012-06-08,Summer,1,June,1,No,Friday,Yes,Clear,4,25,29,Night
2012-06-08,Summer,1,June,2,No,Friday,Yes,Clear,2,17,19,Night
2012-06-08,Summer,1,June,3,No,Friday,Yes,Clear,0,8,8,Night
2012-06-08,Summer,1,June,4,No,Friday,Yes,Clear,1,9,10,Night
2012-06-08,Summer,1,June,5,No,Friday,Yes,Clear,1,28,29,Night
2012-06-08,Summer,1,June,6,No,Friday,Yes,Clear,8,131,139,Morning
2012-06-08,Summer,1,June,7,No,Friday,Yes,Clear,19,409,428,Morning
2012-06-08,Summer,1,June,8,No,Friday,Yes,Clear,37,663,700,Morning
2012-06-08,Summer,1,June,9,No,Friday,Yes,Clear,47,335,382,Morning
2012-06-08,Summer,1,June,10,No,Friday,Yes,Clear,62,187,249,Morning
2012-06-08,Summer,1,June,11,No,Friday,Yes,Clear,65,199,264,Morning
2012-06-08,Summer,1,June,12,No,Friday,Yes,Clear,89,280,369,Afternoon
2012-06-08,Summer,1,June,13,No,Friday,Yes,Clear,129,287,416,Afternoon
2012-06-08,Summer,1,June,14,No,Friday,Yes,Clear,128,245,373,Afternoon
2012-06-08,Summer,1,June,15,No,Friday,Yes,Clear,98,299,397,Afternoon
2012-06-08,Summer,1,June,16,No,Friday,Yes,Clear,111,412,523,Afternoon
2012-06-08,Summer,1,June,17,No,Friday,Yes,Clear,114,679,793,Afternoon
2012-06-08,Summer,1,June,18,No,Friday,Yes,Clear,147,576,723,Evening
2012-06-08,Summer,1,June,19,No,Friday,Yes,Clear,95,460,555,Evening
2012-06-08,Summer,1,June,20,No,Friday,Yes,Clear,117,291,408,Evening
2012-06-08,Summer,1,June,21,No,Friday,Yes,Clear,83,256,339,Evening
2012-06-08,Summer,1,June,22,No,Friday,Yes,Clear,61,230,291,Evening
2012-06-08,Summer,1,June,23,No,Friday,Yes,Clear,52,163,215,Evening
2012-06-09,Summer,1,June,0,No,Saturday,No,Clear,54,152,206,Night
2012-06-09,Summer,1,June,1,No,Saturday,No,Clear,34,89,123,Night
2012-06-09,Summer,1,June,2,No,Saturday,No,Clear,21,68,89,Night
2012-06-09,Summer,1,June,3,No,Saturday,No,Clear,12,28,40,Night
2012-06-09,Summer,1,June,4,No,Saturday,No,Clear,2,6,8,Night
2012-06-09,Summer,1,June,5,No,Saturday,No,Clear,4,15,19,Night
2012-06-09,Summer,1,June,6,No,Saturday,No,Clear,17,63,80,Morning
2012-06-09,Summer,1,June,7,No,Saturday,No,Clear,26,61,87,Morning
2012-06-09,Summer,1,June,8,No,Saturday,No,Clear,42,202,244,Morning
2012-06-09,Summer,1,June,9,No,Saturday,No,Clear,99,241,340,Morning
2012-06-09,Summer,1,June,10,No,Saturday,No,Clear,168,298,466,Morning
2012-06-09,Summer,1,June,11,No,Saturday,No,Clear,218,351,569,Morning
2012-06-09,Summer,1,June,12,No,Saturday,No,Clear,196,335,531,Afternoon
2012-06-09,Summer,1,June,13,No,Saturday,No,Clear,236,349,585,Afternoon
2012-06-09,Summer,1,June,14,No,Saturday,No,Clear,239,354,593,Afternoon
2012-06-09,Summer,1,June,15,No,Saturday,No,Clear,218,337,555,Afternoon
2012-06-09,Summer,1,June,16,No,Saturday,No,Clear,219,315,534,Afternoon
2012-06-09,Summer,1,June,17,No,Saturday,No,Clear,238,257,495,Afternoon
2012-06-09,Summer,1,June,18,No,Saturday,No,Clear,175,276,451,Evening
2012-06-09,Summer,1,June,19,No,Saturday,No,Clear,128,232,360,Evening
2012-06-09,Summer,1,June,20,No,Saturday,No,Clear,125,238,363,Evening
2012-06-09,Summer,1,June,21,No,Saturday,No,Clear,105,211,316,Evening
2012-06-09,Summer,1,June,22,No,Saturday,No,Clear,63,151,214,Evening
2012-06-09,Summer,1,June,23,No,Saturday,No,Clear,69,161,230,Evening
2012-06-10,Summer,1,June,0,No,Sunday,No,Clear,33,125,158,Night
2012-06-10,Summer,1,June,1,No,Sunday,No,Clear,32,84,116,Night
2012-06-10,Summer,1,June,2,No,Sunday,No,Clear,17,56,73,Night
2012-06-10,Summer,1,June,3,No,Sunday,No,Clear,6,23,29,Night
2012-06-10,Summer,1,June,4,No,Sunday,No,Clear,1,9,10,Night
2012-06-10,Summer,1,June,5,No,Sunday,No,Clear,3,10,13,Night
2012-06-10,Summer,1,June,6,No,Sunday,No,Clear,3,27,30,Morning
2012-06-10,Summer,1,June,7,No,Sunday,No,Clear,21,41,62,Morning
2012-06-10,Summer,1,June,8,No,Sunday,No,Clear,59,122,181,Morning
2012-06-10,Summer,1,June,9,No,Sunday,No,Clear,91,175,266,Morning
2012-06-10,Summer,1,June,10,No,Sunday,No,Clear,148,265,413,Morning
2012-06-10,Summer,1,June,11,No,Sunday,No,Clear,184,315,499,Morning
2012-06-10,Summer,1,June,12,No,Sunday,No,Clear,173,329,502,Afternoon
2012-06-10,Summer,1,June,13,No,Sunday,No,Clear,204,288,492,Afternoon
2012-06-10,Summer,1,June,14,No,Sunday,No,Clear,186,314,500,Afternoon
2012-06-10,Summer,1,June,15,No,Sunday,No,Clear,159,316,475,Afternoon
2012-06-10,Summer,1,June,16,No,Sunday,No,Clear,173,335,508,Afternoon
2012-06-10,Summer,1,June,17,No,Sunday,No,Clear,184,337,521,Afternoon
2012-06-10,Summer,1,June,18,No,Sunday,No,Clear,164,326,490,Evening
2012-06-10,Summer,1,June,19,No,Sunday,No,Clear,115,260,375,Evening
2012-06-10,Summer,1,June,20,No,Sunday,No,Clear,113,250,363,Evening
2012-06-10,Summer,1,June,21,No,Sunday,No,Clear,83,170,253,Evening
2012-06-10,Summer,1,June,22,No,Sunday,No,Clear,42,117,159,Evening
2012-06-10,Summer,1,June,23,No,Sunday,No,Clear,30,80,110,Evening
2012-06-11,Summer,1,June,0,No,Monday,Yes,Clear,8,33,41,Night
2012-06-11,Summer,1,June,1,No,Monday,Yes,Clear,9,15,24,Night
2012-06-11,Summer,1,June,2,No,Monday,Yes,Clear,5,12,17,Night
2012-06-11,Summer,1,June,3,No,Monday,Yes,Clear,2,4,6,Night
2012-06-11,Summer,1,June,4,No,Monday,Yes,Clear,0,7,7,Night
2012-06-11,Summer,1,June,5,No,Monday,Yes,Clear,1,36,37,Night
2012-06-11,Summer,1,June,6,No,Monday,Yes,Clear,8,136,144,Morning
2012-06-11,Summer,1,June,7,No,Monday,Yes,Clear,25,478,503,Morning
2012-06-11,Summer,1,June,8,No,Monday,Yes,Clear,38,613,651,Morning
2012-06-11,Summer,1,June,9,No,Monday,Yes,Clear,57,259,316,Morning
2012-06-11,Summer,1,June,10,No,Monday,Yes,Clear,52,95,147,Morning
2012-06-11,Summer,1,June,11,No,Monday,Yes,Mist,59,143,202,Morning
2012-06-11,Summer,1,June,12,No,Monday,Yes,Mist,63,198,261,Afternoon
2012-06-11,Summer,1,June,13,No,Monday,Yes,Mist,63,185,248,Afternoon
2012-06-11,Summer,1,June,14,No,Monday,Yes,Mist,66,193,259,Afternoon
2012-06-11,Summer,1,June,15,No,Monday,Yes,Clear,72,187,259,Afternoon
2012-06-11,Summer,1,June,16,No,Monday,Yes,Mist,87,340,427,Afternoon
2012-06-11,Summer,1,June,17,No,Monday,Yes,Mist,85,715,800,Afternoon
2012-06-11,Summer,1,June,18,No,Monday,Yes,Mist,105,726,831,Evening
2012-06-11,Summer,1,June,19,No,Monday,Yes,Mist,89,507,596,Evening
2012-06-11,Summer,1,June,20,No,Monday,Yes,Mist,61,333,394,Evening
2012-06-11,Summer,1,June,21,No,Monday,Yes,Mist,32,218,250,Evening
2012-06-11,Summer,1,June,22,No,Monday,Yes,Mist,22,142,164,Evening
2012-06-11,Summer,1,June,23,No,Monday,Yes,Mist,8,72,80,Evening
2012-06-12,Summer,1,June,0,No,Tuesday,Yes,Mist,2,26,28,Night
2012-06-12,Summer,1,June,1,No,Tuesday,Yes,Mist,5,11,16,Night
2012-06-12,Summer,1,June,2,No,Tuesday,Yes,Mist,0,6,6,Night
2012-06-12,Summer,1,June,3,No,Tuesday,Yes,Mist,3,9,12,Night
2012-06-12,Summer,1,June,4,No,Tuesday,Yes,Light rain,0,4,4,Night
2012-06-12,Summer,1,June,5,No,Tuesday,Yes,Light rain,1,28,29,Night
2012-06-12,Summer,1,June,6,No,Tuesday,Yes,Mist,6,130,136,Morning
2012-06-12,Summer,1,June,7,No,Tuesday,Yes,Light rain,16,287,303,Morning
2012-06-12,Summer,1,June,8,No,Tuesday,Yes,Mist,15,598,613,Morning
2012-06-12,Summer,1,June,9,No,Tuesday,Yes,Mist,31,254,285,Morning
2012-06-12,Summer,1,June,10,No,Tuesday,Yes,Light rain,29,96,125,Morning
2012-06-12,Summer,1,June,11,No,Tuesday,Yes,Light rain,8,57,65,Morning
2012-06-12,Summer,1,June,12,No,Tuesday,Yes,Light rain,19,76,95,Afternoon
2012-06-12,Summer,1,June,13,No,Tuesday,Yes,Light rain,11,48,59,Afternoon
2012-06-12,Summer,1,June,14,No,Tuesday,Yes,Light rain,12,48,60,Afternoon
2012-06-12,Summer,1,June,15,No,Tuesday,Yes,Light rain,22,94,116,Afternoon
2012-06-12,Summer,1,June,16,No,Tuesday,Yes,Mist,30,209,239,Afternoon
2012-06-12,Summer,1,June,17,No,Tuesday,Yes,Mist,56,625,681,Afternoon
2012-06-12,Summer,1,June,18,No,Tuesday,Yes,Clear,57,596,653,Evening
2012-06-12,Summer,1,June,19,No,Tuesday,Yes,Clear,47,444,491,Evening
2012-06-12,Summer,1,June,20,No,Tuesday,Yes,Clear,36,350,386,Evening
2012-06-12,Summer,1,June,21,No,Tuesday,Yes,Clear,41,233,274,Evening
2012-06-12,Summer,1,June,22,No,Tuesday,Yes,Clear,19,188,207,Evening
2012-06-12,Summer,1,June,23,No,Tuesday,Yes,Light rain,11,78,89,Evening
2012-06-13,Summer,1,June,0,No,Wednesday,Yes,Mist,7,27,34,Night
2012-06-13,Summer,1,June,1,No,Wednesday,Yes,Clear,7,21,28,Night
2012-06-13,Summer,1,June,2,No,Wednesday,Yes,Clear,0,4,4,Night
2012-06-13,Summer,1,June,3,No,Wednesday,Yes,Clear,1,7,8,Night
2012-06-13,Summer,1,June,4,No,Wednesday,Yes,Clear,1,9,10,Night
2012-06-13,Summer,1,June,5,No,Wednesday,Yes,Clear,2,38,40,Night
2012-06-13,Summer,1,June,6,No,Wednesday,Yes,Clear,6,188,194,Morning
2012-06-13,Summer,1,June,7,No,Wednesday,Yes,Clear,25,480,505,Morning
2012-06-13,Summer,1,June,8,No,Wednesday,Yes,Mist,41,672,713,Morning
2012-06-13,Summer,1,June,9,No,Wednesday,Yes,Mist,54,298,352,Morning
2012-06-13,Summer,1,June,10,No,Wednesday,Yes,Mist,64,134,198,Morning
2012-06-13,Summer,1,June,11,No,Wednesday,Yes,Mist,64,182,246,Morning
2012-06-13,Summer,1,June,12,No,Wednesday,Yes,Mist,93,241,334,Afternoon
2012-06-13,Summer,1,June,13,No,Wednesday,Yes,Mist,52,203,255,Afternoon
2012-06-13,Summer,1,June,14,No,Wednesday,Yes,Mist,98,222,320,Afternoon
2012-06-13,Summer,1,June,15,No,Wednesday,Yes,Clear,65,216,281,Afternoon
2012-06-13,Summer,1,June,16,No,Wednesday,Yes,Clear,72,320,392,Afternoon
2012-06-13,Summer,1,June,17,No,Wednesday,Yes,Clear,75,782,857,Afternoon
2012-06-13,Summer,1,June,18,No,Wednesday,Yes,Clear,104,640,744,Evening
2012-06-13,Summer,1,June,19,No,Wednesday,Yes,Clear,123,548,671,Evening
2012-06-13,Summer,1,June,20,No,Wednesday,Yes,Clear,86,362,448,Evening
2012-06-13,Summer,1,June,21,No,Wednesday,Yes,Clear,79,317,396,Evening
2012-06-13,Summer,1,June,22,No,Wednesday,Yes,Clear,29,209,238,Evening
2012-06-13,Summer,1,June,23,No,Wednesday,Yes,Clear,25,128,153,Evening
2012-06-14,Summer,1,June,0,No,Thursday,Yes,Clear,3,45,48,Night
2012-06-14,Summer,1,June,1,No,Thursday,Yes,Clear,4,17,21,Night
2012-06-14,Summer,1,June,2,No,Thursday,Yes,Mist,1,8,9,Night
2012-06-14,Summer,1,June,3,No,Thursday,Yes,Mist,1,4,5,Night
2012-06-14,Summer,1,June,4,No,Thursday,Yes,Mist,0,6,6,Night
2012-06-14,Summer,1,June,5,No,Thursday,Yes,Mist,0,40,40,Night
2012-06-14,Summer,1,June,6,No,Thursday,Yes,Clear,12,169,181,Morning
2012-06-14,Summer,1,June,7,No,Thursday,Yes,Clear,26,480,506,Morning
2012-06-14,Summer,1,June,8,No,Thursday,Yes,Clear,37,682,719,Morning
2012-06-14,Summer,1,June,9,No,Thursday,Yes,Clear,45,312,357,Morning
2012-06-14,Summer,1,June,10,No,Thursday,Yes,Clear,47,132,179,Morning
2012-06-14,Summer,1,June,11,No,Thursday,Yes,Clear,60,168,228,Morning
2012-06-14,Summer,1,June,12,No,Thursday,Yes,Mist,55,210,265,Afternoon
2012-06-14,Summer,1,June,13,No,Thursday,Yes,Clear,71,213,284,Afternoon
2012-06-14,Summer,1,June,14,No,Thursday,Yes,Clear,84,214,298,Afternoon
2012-06-14,Summer,1,June,15,No,Thursday,Yes,Clear,111,213,324,Afternoon
2012-06-14,Summer,1,June,16,No,Thursday,Yes,Clear,70,368,438,Afternoon
2012-06-14,Summer,1,June,17,No,Thursday,Yes,Clear,117,750,867,Afternoon
2012-06-14,Summer,1,June,18,No,Thursday,Yes,Clear,107,716,823,Evening
2012-06-14,Summer,1,June,19,No,Thursday,Yes,Clear,96,483,579,Evening
2012-06-14,Summer,1,June,20,No,Thursday,Yes,Clear,84,351,435,Evening
2012-06-14,Summer,1,June,21,No,Thursday,Yes,Clear,67,270,337,Evening
2012-06-14,Summer,1,June,22,No,Thursday,Yes,Mist,46,196,242,Evening
2012-06-14,Summer,1,June,23,No,Thursday,Yes,Mist,36,136,172,Evening
2012-06-15,Summer,1,June,0,No,Friday,Yes,Clear,26,68,94,Night
2012-06-15,Summer,1,June,1,No,Friday,Yes,Clear,9,42,51,Night
2012-06-15,Summer,1,June,2,No,Friday,Yes,Clear,0,15,15,Night
2012-06-15,Summer,1,June,3,No,Friday,Yes,Clear,2,3,5,Night
2012-06-15,Summer,1,June,4,No,Friday,Yes,Clear,1,13,14,Night
2012-06-15,Summer,1,June,5,No,Friday,Yes,Clear,2,31,33,Night
2012-06-15,Summer,1,June,6,No,Friday,Yes,Clear,9,142,151,Morning
2012-06-15,Summer,1,June,7,No,Friday,Yes,Clear,17,413,430,Morning
2012-06-15,Summer,1,June,8,No,Friday,Yes,Clear,44,609,653,Morning
2012-06-15,Summer,1,June,9,No,Friday,Yes,Clear,58,308,366,Morning
2012-06-15,Summer,1,June,10,No,Friday,Yes,Clear,56,160,216,Morning
2012-06-15,Summer,1,June,11,No,Friday,Yes,Clear,106,180,286,Morning
2012-06-15,Summer,1,June,12,No,Friday,Yes,Clear,111,292,403,Afternoon
2012-06-15,Summer,1,June,13,No,Friday,Yes,Clear,121,272,393,Afternoon
2012-06-15,Summer,1,June,14,No,Friday,Yes,Clear,121,255,376,Afternoon
2012-06-15,Summer,1,June,15,No,Friday,Yes,Clear,107,270,377,Afternoon
2012-06-15,Summer,1,June,16,No,Friday,Yes,Clear,132,426,558,Afternoon
2012-06-15,Summer,1,June,17,No,Friday,Yes,Clear,125,698,823,Afternoon
2012-06-15,Summer,1,June,18,No,Friday,Yes,Clear,121,572,693,Evening
2012-06-15,Summer,1,June,19,No,Friday,Yes,Clear,98,369,467,Evening
2012-06-15,Summer,1,June,20,No,Friday,Yes,Clear,89,296,385,Evening
2012-06-15,Summer,1,June,21,No,Friday,Yes,Clear,83,250,333,Evening
2012-06-15,Summer,1,June,22,No,Friday,Yes,Clear,79,242,321,Evening
2012-06-15,Summer,1,June,23,No,Friday,Yes,Clear,46,176,222,Evening
2012-06-16,Summer,1,June,0,No,Saturday,No,Clear,25,112,137,Night
2012-06-16,Summer,1,June,1,No,Saturday,No,Clear,16,79,95,Night
2012-06-16,Summer,1,June,2,No,Saturday,No,Clear,12,55,67,Night
2012-06-16,Summer,1,June,3,No,Saturday,No,Clear,8,19,27,Night
2012-06-16,Summer,1,June,4,No,Saturday,No,Clear,3,5,8,Night
2012-06-16,Summer,1,June,5,No,Saturday,No,Clear,2,21,23,Night
2012-06-16,Summer,1,June,6,No,Saturday,No,Clear,11,36,47,Morning
2012-06-16,Summer,1,June,7,No,Saturday,No,Clear,10,68,78,Morning
